cpu_usage,memory_usage,disk_usage,hour,minute,is_weekend,cpu_roll_mean_5,cpu_roll_std_5,cpu_roll_30min
4.2,17.2,42.6,21,15,False,10.039999999999996,15.687670317800526,3.6333333333333333
10.0,17.4,42.6,21,16,False,11.779999999999998,14.940615783828981,5.225
2.3,22.2,42.6,21,17,False,4.639999999999997,3.1769482211706643,4.64
2.3,21.9,42.6,21,18,False,4.1999999999999975,3.348880409927986,4.25
1.3,21.6,42.6,21,19,False,4.019999999999998,3.5038550198316467,3.8285714285714287
1.3,21.5,42.6,21,20,False,3.439999999999997,3.7010809231897928,3.5125
2.5,21.6,42.6,21,21,False,1.939999999999997,0.5899152481495611,3.4000000000000004
3.5,21.5,42.6,21,22,False,2.179999999999997,0.923038460736803,3.41
2.0,22.0,42.6,21,23,False,2.1199999999999974,0.9230384607368017,3.2818181818181817
1.8,22.0,42.6,21,24,False,2.219999999999997,0.8348652585892934,3.158333333333333
1.3,22.0,42.6,21,25,False,2.219999999999997,0.8348652585892934,3.0153846153846158
1.5,22.2,42.6,21,26,False,2.019999999999997,0.870057469365881,2.9071428571428575
4.0,25.7,42.6,21,27,False,2.119999999999997,1.0848963084089487,2.98
3.8,25.6,42.6,21,28,False,2.479999999999997,1.3103434664237374,3.03125
11.8,26.0,42.6,21,29,False,4.479999999999997,4.279836445473057,3.5470588235294116
5.0,26.2,42.6,21,30,False,5.219999999999997,3.8951251584511986,3.6277777777777778
3.3,25.3,42.6,21,31,False,5.5799999999999965,3.5315718879840867,3.6105263157894734
4.1,27.7,42.6,21,32,False,5.599999999999997,3.520653348456716,3.6350000000000002
3.3,27.0,42.6,21,33,False,5.499999999999997,3.590960874195023,3.619047619047619
36.2,27.9,42.6,21,34,False,10.379999999999999,14.450847725998626,5.1000000000000005
3.5,27.2,42.6,21,35,False,10.079999999999998,14.605204551802746,5.030434782608696
4.5,27.2,42.6,21,36,False,10.319999999999999,14.475220205578902,5.008333333333334
2.0,28.0,42.6,21,37,False,9.899999999999999,14.729052922710261,4.888
2.0,27.9,42.6,21,38,False,9.639999999999997,14.88532834706711,4.776923076923077
3.3,26.5,42.6,21,39,False,3.0599999999999974,1.0691117808720496,4.722222222222222
1.8,27.7,42.6,21,40,False,2.719999999999997,1.1606032913960704,4.617857142857143
2.0,27.7,42.6,21,41,False,2.219999999999997,0.6099180272785624,4.527586206896552
2.3,25.8,42.6,21,42,False,2.2799999999999967,0.5974947698510635,4.453333333333333
1.5,25.6,42.6,21,43,False,2.179999999999997,0.6906518659928254,4.358064516129032
36.8,26.8,42.6,21,44,False,8.879999999999997,15.610477250872236,5.506666666666667
11.8,26.6,42.6,21,45,False,10.879999999999999,15.109169401393304,5.76
4.5,25.6,42.6,21,46,False,11.379999999999999,14.779614338676085,5.576666666666666
7.6,25.8,42.6,21,47,False,12.439999999999996,14.141888134191975,5.753333333333334
12.4,26.9,42.6,21,48,False,14.619999999999996,12.811401172393278,5.967741935483871
1.8,25.9,42.6,21,49,False,7.619999999999997,4.5806113129144315,6.1066666666666665
29.4,28.5,42.6,21,50,False,11.139999999999997,10.941572099108965,7.043333333333334
30.0,29.3,42.6,21,51,False,16.24,12.849435785278665,7.96
5.5,28.0,42.6,21,52,False,15.819999999999999,13.231099727535875,8.026666666666667
2.0,27.5,42.6,21,53,False,13.739999999999998,14.645067429001474,8.026666666666667
3.3,27.6,42.6,21,54,False,14.039999999999997,14.351759474015715,8.076666666666666
8.6,27.8,42.6,21,55,False,9.879999999999995,11.522022391924072,8.32
10.5,27.4,42.6,21,56,False,5.979999999999997,3.554855833926266,8.620000000000001
2.3,27.4,42.6,21,57,False,5.339999999999997,3.9310303992718736,8.563333333333334
1.5,27.4,42.6,21,58,False,5.239999999999997,4.042029193363104,8.335483870967742
4.6,27.7,42.6,21,59,False,5.4999999999999964,3.9261940858800637,8.246666666666666
2.5,27.1,42.6,22,0,False,4.279999999999997,3.660874212534425,8.163333333333332
1.5,27.2,42.6,22,1,False,2.479999999999997,1.2696456198481054,8.103333333333333
6.3,27.5,42.6,22,2,False,3.2799999999999967,2.109976303184353,8.176666666666668
7.3,27.5,42.6,22,3,False,4.439999999999997,2.4531612258470807,8.309999999999999
14.6,28.3,42.6,22,4,False,6.439999999999998,5.178609852074167,7.59
22.1,28.8,42.6,22,5,False,10.359999999999996,8.064614063921457,8.209999999999999
32.2,33.9,42.6,22,6,False,16.499999999999996,10.841356003747872,9.133333333333333
1.2,26.9,42.6,22,7,False,15.479999999999999,12.196187929021102,8.87741935483871
2.5,28.8,42.6,22,8,False,14.52,13.152452242832892,9.123333333333333
3.5,29.4,42.6,22,10,False,12.299999999999997,14.042257653240803,9.382758620689653
1.5,27.8,42.6,22,11,False,8.179999999999998,13.457971615366104,9.36551724137931
10.0,28.8,42.7,22,12,False,3.739999999999997,3.61427724448465,9.631034482758619
3.8,28.6,42.7,22,13,False,4.259999999999997,3.3336166546259594,9.710344827586205
1.3,28.3,42.7,22,14,False,4.019999999999998,3.5294475488381414,8.486206896551725
2.3,28.2,42.7,22,15,False,3.7799999999999967,3.6134471076798063,8.158620689655173
7.1,28.9,42.7,22,16,False,4.899999999999997,3.5979160635011476,8.123333333333333
2.5,28.6,42.7,22,17,False,3.3999999999999972,2.251666049839439,8.072413793103449
9.5,29.5,42.7,22,18,False,4.539999999999997,3.5648281866030485,7.972413793103449
17.6,29.4,42.7,22,19,False,7.799999999999997,6.280127387243009,8.517241379310345
18.5,32.3,42.7,22,20,False,11.039999999999997,6.883167875331807,8.141379310344828
2.0,23.1,42.7,22,21,False,10.019999999999998,7.913722259468028,7.175862068965517
6.1,22.3,42.7,22,22,False,10.739999999999998,7.189088954798082,7.19655172413793
9.1,24.4,42.7,22,23,False,10.659999999999997,7.208536605997072,7.441379310344828
6.1,23.8,42.7,22,24,False,8.359999999999996,6.205481447881358,7.3966666666666665
6.8,23.1,42.7,22,25,False,6.019999999999997,2.5626158510396446,7.475862068965517
6.9,23.1,42.7,22,26,False,6.999999999999997,1.232882800593661,7.351724137931035
45.5,24.1,42.7,22,27,False,14.879999999999995,17.154066573264775,8.841379310344827
42.4,24.0,42.6,22,28,False,21.54,20.489094660330895,10.251724137931035
19.1,23.2,42.6,22,29,False,24.139999999999997,18.794759908016918,10.751724137931033
3.3,17.6,42.6,22,30,False,23.439999999999998,19.64784975512588,10.779310344827586
1.5,17.5,42.6,22,31,False,22.36,20.89325249931183,10.779310344827586
3.0,18.0,42.6,22,32,False,13.859999999999996,17.494370523113993,10.66551724137931
33.8,18.3,42.6,22,33,False,12.139999999999997,14.075617215596612,11.436666666666667
2.8,18.0,42.6,22,34,False,8.879999999999995,13.947652132169042,11.172413793103448
4.0,18.0,42.6,22,35,False,9.019999999999996,13.880994200704777,10.548275862068966
5.8,18.1,42.6,22,36,False,9.879999999999997,13.424306313549303,9.637931034482758
7.3,18.1,42.6,22,37,False,10.739999999999997,13.004537669598243,9.848275862068965
0.8,9.2,42.6,14,27,True,4.139999999999997,2.5353500744472277,0.8
2.5,22.1,42.6,14,28,True,4.0799999999999965,2.5781776509774423,1.65
2.3,22.5,42.6,14,29,True,3.739999999999997,2.7005554984113087,1.8666666666666665
65.6,35.6,42.7,14,30,True,15.699999999999998,28.001696377184004,17.799999999999997
50.3,32.4,42.7,14,31,True,24.299999999999997,31.19767619551174,24.299999999999997
3.0,23.5,42.7,14,32,True,24.74,30.79631471458882,20.749999999999996
33.8,25.0,42.7,14,33,True,31.0,28.218699473930403,22.61428571428571
6.0,44.0,42.6,14,34,True,31.74,27.311865553271897,20.537499999999998
20.5,43.1,42.6,14,35,True,22.719999999999995,19.728076439430176,20.53333333333333
45.3,51.9,42.6,14,36,True,21.719999999999995,18.03460562363369,23.009999999999998
1.8,53.1,42.6,14,37,True,21.479999999999997,18.351212494001587,21.08181818181818
1.5,52.7,42.6,14,38,True,15.019999999999996,18.61335542023522,19.45
6.3,52.9,42.6,14,39,True,15.079999999999995,18.577459460324487,18.43846153846154
20.6,55.8,42.6,14,40,True,15.099999999999998,18.584805621797603,18.592857142857138
3.3,56.0,42.6,14,41,True,6.6999999999999975,7.999687493896227,17.57333333333333
7.4,56.5,42.6,14,42,True,7.819999999999998,7.519773932772162,16.9375
9.5,56.5,42.6,14,43,True,9.419999999999998,6.638297974631731,16.5
2.3,56.6,42.6,14,44,True,8.619999999999997,7.314847913661618,15.711111111111109
9.6,57.4,42.6,14,45,True,6.419999999999997,3.437586362551443,15.389473684210525
29.5,59.2,42.6,14,46,True,11.659999999999997,10.40350902340166,16.095
8.1,57.3,42.6,14,47,True,11.799999999999997,10.33634364753803,15.714285714285714
6.9,57.6,42.6,14,48,True,11.279999999999998,10.544287552983358,15.313636363636363
9.7,57.6,42.6,14,49,True,12.759999999999998,9.429103881069496,15.069565217391302
5.7,56.5,42.6,14,50,True,11.979999999999999,9.905150175539985,14.679166666666665
5.8,57.1,42.6,14,51,True,7.2399999999999975,1.6846364592990652,14.323999999999998
3.8,56.8,42.6,14,52,True,6.379999999999997,2.164948036327818,13.919230769230769
2.8,56.1,42.6,14,53,True,5.559999999999998,2.6425366601051454,13.507407407407406
15.9,58.8,42.7,14,54,True,6.799999999999997,5.244520950477716,13.592857142857142
17.5,57.0,42.7,14,55,True,9.159999999999998,6.990207436120887,13.72758620689655
4.8,56.7,42.7,14,56,True,8.959999999999997,7.123412103760369,13.43
2.5,57.1,42.7,14,57,True,8.699999999999998,7.378007861204793,13.486666666666666
6.7,57.0,42.7,14,58,True,9.479999999999999,6.780265481527972,13.626666666666665
8.4,56.8,42.7,14,59,True,7.979999999999999,5.757343137246529,13.83
13.9,57.3,42.7,15,0,True,7.259999999999998,4.313119520718119,13.832258064516127
9.4,57.3,42.7,15,1,True,8.179999999999998,4.144514446832067,10.743333333333332
27.1,57.7,42.7,15,2,True,13.1,8.267103483082805,11.546666666666665
7.3,57.6,42.7,15,3,True,13.219999999999999,8.154569271273612,10.663333333333334
14.9,57.0,42.7,15,4,True,14.52,7.699480501955952,10.959999999999999
21.0,57.3,42.7,15,5,True,15.939999999999998,8.195303533121876,10.976666666666665
27.3,58.3,42.7,15,6,True,19.52,8.527133164200027,10.376666666666667
1.3,58.4,42.7,15,7,True,14.36,10.395094997160914,10.360000000000001
1.5,58.4,42.7,15,8,True,13.2,11.630133275246669,10.360000000000001
10.3,58.9,42.7,15,9,True,12.279999999999998,11.643968395697396,10.493333333333334
17.2,59.0,42.7,15,10,True,11.52,11.04092387438659,10.38
2.5,58.9,42.7,15,11,True,6.56,7.016979407123814,10.353333333333333
14.4,58.6,42.7,15,12,True,9.179999999999998,7.00763868931609,10.586666666666666
35.1,59.0,42.7,15,13,True,15.9,12.077872329181158,11.44
4.5,58.9,42.7,15,14,True,14.739999999999998,12.993960135385972,11.513333333333334
5.3,58.0,42.7,15,15,True,12.359999999999998,13.510292372854105,11.312903225806453
2.8,57.9,42.7,15,16,True,12.419999999999998,13.456113852074818,10.48
10.9,58.1,42.7,15,17,True,11.719999999999999,13.41834565063815,10.573333333333332
9.3,58.0,42.7,15,18,True,6.56,3.4026460291954588,10.653333333333334
3.0,57.8,42.7,15,19,True,6.259999999999999,3.6841552627433622,10.430000000000001
3.0,57.7,42.7,15,20,True,5.799999999999999,3.96673669405969,10.340000000000002
12.6,57.8,42.7,15,21,True,7.76,4.4992221549952,10.566666666666666
6.4,58.4,42.7,15,22,True,6.859999999999999,4.150662597706495,10.653333333333334
7.7,59.1,42.7,15,23,True,6.539999999999999,3.973411632338087,10.816666666666666
7.4,58.5,42.7,15,24,True,7.419999999999999,3.4455768747772333,10.706451612903225
2.8,58.9,42.7,15,25,True,7.379999999999998,3.5102706448363272,10.043333333333333
13.6,59.1,42.7,15,26,True,7.579999999999998,3.8899871465082825,10.336666666666668
7.4,59.4,42.7,15,27,True,7.7799999999999985,3.839531221386233,10.5
11.1,60.0,42.7,15,28,True,8.459999999999999,4.113149644736947,10.646666666666668
4.0,59.4,42.7,15,29,True,7.7799999999999985,4.586065852122019,10.5
14.7,59.3,42.7,15,30,True,10.159999999999998,4.4410584324009665,10.526666666666667
10.1,59.4,42.7,15,31,True,9.459999999999997,4.019079496601145,10.550000000000002
18.2,59.4,42.7,15,32,True,11.619999999999997,5.325129106416084,10.796774193548389
6.8,59.9,42.7,15,33,True,10.759999999999996,5.759600680602757,10.236666666666668
2.0,58.6,42.7,15,34,True,10.359999999999996,6.382240985735319,9.806666666666668
9.3,59.6,42.7,15,35,True,9.279999999999998,5.903134760447173,9.416666666666666
2.8,60.0,42.7,15,36,True,7.819999999999998,6.5201226982319636,8.6
6.6,60.0,42.7,15,37,True,5.499999999999998,3.036445290137729,8.776666666666667
10.2,60.2,42.7,15,38,True,6.179999999999998,3.7070203668174817,9.066666666666666
12.4,59.6,42.7,15,39,True,8.259999999999998,3.692966287417159,9.136666666666665
5.0,61.9,42.7,15,40,True,7.399999999999999,3.8858718455450445,8.729999999999999
15.6,64.2,42.8,15,41,True,9.959999999999999,4.292784644027664,8.951612903225806
7.5,64.2,42.8,15,42,True,10.139999999999997,4.132553689911327,8.936666666666667
5.8,62.7,42.8,15,43,True,9.259999999999998,4.562674654191301,7.959999999999999
3.0,63.0,42.8,15,44,True,7.379999999999998,4.871550061325416,7.909999999999999
8.2,62.1,42.8,15,45,True,8.02,4.687429999477291,8.006666666666666
14.0,63.1,42.8,15,46,True,7.699999999999998,4.052159917870921,8.38
19.4,63.6,42.8,15,47,True,10.079999999999998,6.5993939115648885,8.663333333333332
4.0,60.5,42.8,15,48,True,9.719999999999999,6.931954991198349,8.486666666666666
8.8,60.7,42.8,15,49,True,10.879999999999999,5.940707028628809,8.68
7.8,60.9,42.8,15,50,True,10.799999999999999,5.988321968631925,8.651612903225805
8.3,61.0,42.8,15,51,True,9.66,5.765240671472416,8.696666666666665
3.3,60.9,42.8,15,52,True,6.4399999999999995,2.583215051055493,8.593333333333334
7.6,61.2,42.8,15,53,True,7.159999999999999,2.207487259306303,8.59
29.5,61.6,42.8,15,54,True,11.299999999999999,10.370390542308412,9.326666666666666
11.6,60.9,42.8,15,55,True,12.059999999999999,10.18739417122945,9.62
5.1,61.0,42.8,15,56,True,11.419999999999998,10.575774203338485,9.336666666666668
10.9,61.1,42.8,15,57,True,12.939999999999998,9.619927234652026,9.453333333333331
5.1,61.4,42.8,15,58,True,12.439999999999998,10.023372685877732,9.253333333333334
14.1,62.6,42.8,15,59,True,9.359999999999998,4.066693988979218,9.59
2.0,62.6,42.8,16,0,True,7.439999999999998,4.921178720591201,9.166666666666666
6.3,61.8,42.8,16,1,True,7.68,4.80645399437045,9.04
4.3,61.8,42.8,16,2,True,6.359999999999998,4.603042472104686,8.576666666666666
17.3,63.0,42.8,16,3,True,8.799999999999999,6.577993615077449,8.926666666666668
10.2,62.6,42.8,16,4,True,8.02,5.998083027101214,9.2
7.1,61.1,42.8,16,5,True,9.039999999999997,5.082125539574922,9.126666666666667
13.0,60.6,42.8,16,6,True,10.379999999999999,5.062311724894046,9.251612903225807
6.3,60.4,42.8,16,7,True,10.78,4.510764901876371,9.456666666666667
8.8,60.4,42.8,16,8,True,9.079999999999998,2.6621419947102174,9.41
11.6,60.6,42.8,16,9,True,9.359999999999998,2.874543442009479,9.383333333333333
6.9,60.5,42.8,16,10,True,9.319999999999999,2.9149614062624742,9.446666666666665
13.0,59.9,42.8,16,11,True,9.319999999999999,2.9149614062624742,9.360000000000001
8.7,60.0,42.8,16,12,True,9.799999999999997,2.4545875417266574,9.4
5.1,59.9,42.8,16,13,True,9.059999999999999,3.2577599666027726,9.376666666666667
16.6,60.0,42.8,16,14,True,10.059999999999999,4.686469886812432,9.830000000000002
37.0,58.3,42.8,16,15,True,16.08,12.474253484677945,10.706451612903226
19.2,30.3,42.8,16,16,True,17.32,12.399475795371346,10.963333333333335
4.8,18.0,42.8,16,17,True,16.54,13.175659376289289,10.476666666666667
2.5,17.9,42.8,16,18,True,16.02,13.777590500519306,10.426666666666668
1.5,17.8,42.8,16,19,True,12.999999999999996,15.200164472794356,10.183333333333334
2.5,17.9,42.8,16,20,True,6.099999999999999,7.422600622423352,10.006666666666668
57.8,22.3,42.8,16,21,True,13.819999999999999,24.615381370192086,11.656666666666666
14.4,23.9,42.8,16,22,True,15.74,24.10504096656962,12.026666666666667
0.7,9.9,42.8,18,44,True,15.379999999999999,24.364256606759003,0.7
94.0,41.7,42.8,18,45,True,33.879999999999995,40.77887933722555,47.35
1.5,36.4,42.8,18,46,True,33.67999999999999,40.97324736947269,32.06666666666667
8.6,47.0,42.8,18,47,True,23.839999999999996,39.61796309756472,26.2
5.3,50.7,42.8,18,48,True,22.02,40.36207378220301,22.020000000000003
8.6,50.3,42.8,18,49,True,23.6,39.463464115558835,19.783333333333335
3.8,59.0,42.8,18,50,True,5.5600000000000005,3.087555667514324,17.5
3.0,57.4,42.8,18,51,True,5.86,2.634008352302594,15.6875
9.2,59.0,42.8,18,52,True,5.98,2.7985710639538577,14.966666666666665
19.2,58.2,42.8,18,53,True,8.76,6.461269225160012,15.39
13.6,57.9,42.8,18,54,True,9.76,6.8079365449451625,15.227272727272727
7.3,58.1,42.8,18,55,True,10.46,6.194190826895784,14.566666666666668
8.9,58.5,42.8,18,56,True,11.64,4.82938919533308,14.13076923076923
7.6,58.8,42.8,18,57,True,11.32,5.078090192188387,13.664285714285715
5.1,58.7,42.8,18,58,True,8.5,3.1614869919074255,13.093333333333334
9.7,57.8,42.8,18,59,True,7.720000000000001,1.7584083712266192,12.88125
21.8,59.4,42.8,19,0,True,10.620000000000001,6.48822009491046,13.405882352941177
4.8,59.5,42.8,19,1,True,9.8,6.998928489418926,12.927777777777777
50.5,59.0,42.8,19,2,True,18.380000000000003,19.232186563155008,14.905263157894737
2.5,57.6,42.8,19,3,True,17.860000000000003,19.710225772425844,14.285
2.0,57.8,42.8,19,4,True,16.32,20.779003825977796,13.7
17.2,57.9,42.8,19,5,True,15.4,20.57656433907274,13.859090909090908
3.2,58.0,42.8,19,6,True,15.080000000000002,20.793917379849326,13.395652173913044
2.0,57.5,42.8,19,7,True,5.38,6.625858434950131,12.920833333333334
12.2,57.6,42.8,19,8,True,7.3199999999999985,6.98226324339034,12.892000000000001
17.3,58.1,42.8,19,9,True,10.379999999999999,7.4075637020548,13.061538461538463
20.7,58.2,42.8,19,10,True,11.080000000000002,8.322079067156224,13.344444444444445
13.8,58.2,42.8,19,11,True,13.2,7.0685925048767535,13.360714285714286
22.1,44.3,42.8,19,12,True,17.22,4.266966135323767,13.662068965517241
2.8,32.8,42.8,19,13,True,15.34,7.71187396162566,13.3
1.2,9.1,42.8,19,50,True,12.120000000000001,9.774303044207286,1.2
10.7,16.8,42.8,19,53,True,10.120000000000001,8.522734303027393,5.949999999999999
2.3,17.2,42.8,19,54,True,7.82,8.827627087728604,4.733333333333333
2.3,17.2,42.8,19,55,True,3.8599999999999994,3.8682037174895227,4.125
19.1,22.7,42.8,19,56,True,7.119999999999999,7.711160742715703,7.12
16.0,22.4,42.8,19,57,True,10.080000000000002,7.7111607427157045,8.6
24.2,22.4,42.8,19,58,True,12.78,10.004848824445068,10.828571428571427
2.0,22.9,42.8,19,59,True,12.72,10.083997223323687,9.725
3.5,21.9,42.8,20,0,True,12.959999999999999,9.783813162566007,9.033333333333333
13.4,16.6,42.8,20,1,True,11.819999999999999,9.204455442881986,9.47
3.5,16.7,42.8,20,2,True,9.319999999999999,9.478765742437135,8.927272727272728
0.0,9.0,42.8,16,46,True,4.4799999999999995,5.189123240008831,0.0
0.3,9.3,42.8,16,47,True,4.139999999999999,5.4417827961064145,0.15
1.5,15.9,42.8,16,53,True,3.7399999999999993,5.572521870751136,0.6
2.3,15.8,42.8,16,54,True,1.5199999999999991,1.4429137188341212,1.025
1.8,15.7,42.8,16,55,True,1.1799999999999993,0.9884331034519781,1.18
0.3,15.7,42.8,16,59,True,1.239999999999999,0.9044335243674405,1.0333333333333332
0.5,15.7,42.8,16,59,True,1.2799999999999994,0.8555699854481281,0.9571428571428571
0.8,15.6,42.8,16,59,True,1.1399999999999992,0.8677557259964974,0.9375
0.5,15.7,42.8,16,59,True,0.7799999999999994,0.5974947698513383,0.8888888888888888
1.7,17.3,42.8,17,0,True,0.7599999999999993,0.5549774770201971,0.97
22.1,30.7,42.8,17,1,True,5.119999999999999,9.504840871892585,2.890909090909091
17.0,32.1,42.8,17,2,True,8.419999999999998,10.328455838120227,4.066666666666666
10.0,39.4,42.8,17,3,True,10.26,9.410260357715924,4.523076923076923
15.5,39.8,42.8,17,4,True,13.26,7.768719328177577,5.307142857142857
8.5,40.3,42.8,17,5,True,14.62,5.5042710689063865,5.52
9.6,40.2,42.8,17,6,True,12.12,3.8466868861397883,5.775
4.0,40.7,42.8,17,7,True,9.52,4.108162606324121,5.670588235294118
4.1,41.1,42.8,17,8,True,8.34,4.7352930215562985,5.583333333333333
10.8,45.6,42.8,17,9,True,7.4,3.164648479689296,5.8578947368421055
2.0,41.8,42.8,17,10,True,6.1,3.858756276314917,5.665
15.5,42.0,42.8,17,11,True,7.279999999999999,5.67247741291226,6.133333333333334
4.0,47.0,42.8,17,12,True,7.279999999999999,5.67247741291226,6.036363636363637
19.5,44.5,42.8,17,13,True,10.36,7.424486514231122,6.621739130434783
25.6,45.7,42.8,17,14,True,13.319999999999999,10.108758578579263,7.4125000000000005
3.0,43.8,42.8,17,15,True,13.52,9.834988561254143,7.236000000000001
24.9,47.4,42.8,17,16,True,15.4,11.122274947149968,7.915384615384616
20.9,44.2,42.8,17,17,True,18.78,9.192224975488791,8.71923076923077
7.8,43.7,42.8,17,18,True,16.44,10.376078257222227,9.007692307692308
2.8,44.5,42.8,17,19,True,11.879999999999999,10.35408132090915,8.777777777777779
8.5,46.6,42.8,17,20,True,12.979999999999999,9.425338190218948,8.767857142857142
11.3,47.5,42.8,17,21,True,10.26,6.691262960009849,8.855172413793104
12.6,46.9,42.8,17,22,True,8.6,3.7940743271580426,8.979999999999999
10.3,45.2,42.8,17,23,True,9.1,3.8268786236304595,9.02258064516129
8.4,46.3,42.8,17,24,True,10.219999999999999,1.8102486017118686,9.476666666666665
21.3,46.0,42.8,17,25,True,12.78,5.003698632012105,10.126666666666667
15.6,46.1,42.8,17,26,True,13.64,5.054997527200168,10.303225806451614
7.8,44.6,42.8,17,27,True,12.68,5.71463034675033,10.225000000000001
7.8,43.3,42.8,17,28,True,12.179999999999998,6.073055244273659,10.151515151515152
